card_id,amount_mean,amount_std,amount_sum,unique_merchants,most_common_category,activity_span_days,cluster
11404,42303.551443239056,198170.06866910323,218370932.55,447,Utilities & Bill Payments,251,-1
11405,22069.45887096774,34624.19826039641,5473225.8,50,Unknown,358,-1
11406,13155.970268240342,42383.0896129641,24522728.58,341,Grocery & Food Markets,382,1
11407,11244.717031390135,58122.79552646963,12537859.49,250,Utilities & Bill Payments,176,1
11408,12588.624718750001,32338.85010069531,16113439.64,268,Utilities & Bill Payments,198,1
11409,11481.417008589444,39302.90374119729,231247219.97,500,Grocery & Food Markets,419,1
11410,25069.13286324786,48961.12926046007,29330885.45,211,Unknown,130,1
11411,29543.389778956673,23708.519484197685,200481443.04,280,Unknown,555,-1
11412,30423.113852459017,51279.479207015414,3711619.89,23,Unknown,169,1
11413,8006.434102340731,26402.109701300684,211385873.17,500,Grocery & Food Markets,577,-1
11414,29879.595655737703,153888.177693689,14581242.68,117,Grocery & Food Markets,21,-1
11415,15684.77093519278,49938.61548207822,19119735.77,258,Utilities & Bill Payments,170,1
11416,35611.299148203914,87584.31372169974,331113859.48,491,Unknown,354,-1
11417,16208.258016988253,74995.95201394524,154561948.45,497,Grocery & Food Markets,192,1
11418,29472.85299767141,73437.96119355955,569562884.18,500,Dining & Restaurants,648,-1
11419,7270.983859511246,26123.647725117884,194287959.71,500,Grocery & Food Markets,585,-1
11420,22239.85001251878,48403.57765645584,88825960.95,398,Grocery & Food Markets,520,-1
11421,40373.45572493456,145646.34916755764,709523110.91,500,Grocery & Food Markets,577,-1
11422,44844.835838509316,175870.49355736448,28880074.28,134,Grocery & Food Markets,47,-1
11423,5783.97123936367,15479.221955015622,15634074.26,389,Grocery & Food Markets,54,-1
11424,16455.086758976766,183444.3895208971,70115124.67999999,413,Unknown,135,-1
11425,29090.785871192344,156568.53901079737,167126564.83,482,Utilities & Bill Payments,638,-1
11426,34004.44758169934,160092.72707811385,26013402.4,154,Utilities & Bill Payments,41,-1
11427,7469.044621716612,23065.038513379473,80755310.45,499,Grocery & Food Markets,214,1
11428,17471.844028556858,52374.02926960697,68524572.28,419,Dining & Restaurants,290,1
11429,34625.971872918264,73725.24811766577,135145168.22,254,Unknown,510,-1
11430,10870.94232732854,70125.24489960747,134571395.07,500,Grocery & Food Markets,254,-1
11431,32129.730291627468,19655.362524522647,34153903.3,47,Unknown,309,-1
11432,4051.5654714587736,8668.332184038309,19163904.68,392,Unknown,518,-1
11433,23483.617319148936,45426.30035657624,11037300.14,71,Unknown,716,-1
11434,13204.720017438693,35715.76451740321,121153306.16,497,Utilities & Bill Payments,618,1
11435,57535.48104099086,228814.9374308373,195102816.21,352,Unknown,152,-1
11436,24839.073233333333,75193.9178116625,14903443.94,146,Grocery & Food Markets,120,-1
11437,33447.46402173913,156052.49882502863,3077166.69,28,Utilities & Bill Payments,12,-1
11438,26263.688440366972,43874.183327928884,5725484.08,47,Unknown,307,1
11439,15763.922482993199,53862.04205937141,27807559.26,302,Dining & Restaurants,363,1
11440,4905.373834737265,9977.85960021613,12229096.97,277,Unknown,250,1
11441,51026.585423976605,139931.794924037,69804368.86,230,Unknown,196,-1
11442,30317.175719276354,101318.7533517354,242992163.39,489,Utilities & Bill Payments,523,-1
11443,10513.11710986704,32808.82621175545,15023244.35,284,Dining & Restaurants,293,1
11444,28343.121793239683,75299.73905227908,129131262.89,470,Utilities & Bill Payments,498,1
11445,29677.60218628719,43465.22927629605,22940786.49,113,Unknown,122,1
11446,17804.03642402184,33819.132732164326,19566636.03,180,Unknown,35,1
11447,24975.775432432434,46900.006457755815,9241036.91,69,Unknown,522,-1
11448,16573.597447244665,52552.48796435486,137444843.63,498,General Retail & Department,246,1
11449,28138.507766597126,114482.43295534489,229300699.79,492,Utilities & Bill Payments,536,-1
11450,19744.79888665998,70032.23653536705,196855644.9,486,Unknown,339,1
11451,13529.023952964233,49919.21613141564,138063689.44,495,Utilities & Bill Payments,705,-1
11452,7377.782363867281,21551.875259809316,46472651.11,486,Dining & Restaurants,126,1
11453,9807.02890909091,84610.22602287662,7551412.260000001,167,Utilities & Bill Payments,190,-1
11454,14580.314547812553,56317.89883386721,84317959.03,469,Utilities & Bill Payments,369,1
11455,14719.76734840699,67131.6327785551,28644667.26,348,Utilities & Bill Payments,294,1
11456,22698.019248095396,75556.93066537628,68525320.11,412,Utilities & Bill Payments,472,1
11457,9040.355826484916,23049.607165428515,183709070.75,500,Dining & Restaurants,416,1
11458,23507.459237972824,72919.50721320637,128021623.01,473,Grocery & Food Markets,159,1
11459,18395.616271929826,54673.06955022764,16776802.040000001,196,Utilities & Bill Payments,132,1
11460,48755.14634743876,206925.28825368735,65673182.13,189,Unknown,196,-1
11461,16438.45595712098,70842.31271405377,21468623.48,228,Dining & Restaurants,76,1
11462,26872.378100558657,48075.48146770335,4810155.68,29,Unknown,255,1
11463,15197.521239815318,32721.516697045558,111914546.41,474,Unknown,252,1
11464,40568.556516149765,198154.03047501974,252458127.2,487,Utilities & Bill Payments,695,-1
11465,20681.79790222772,39670.45770769439,66843570.82,369,Unknown,122,1
11466,23731.00164211223,55277.079067762395,143358980.92,465,Unknown,223,1
11467,16468.673354304636,42435.94826375432,198941574.12,499,Unknown,495,1
11468,13881.82625,36148.56323726839,444218.44,18,Grocery & Food Markets,1,1
11469,35881.283734357225,101515.69358028249,126158593.61,388,Unknown,443,-1
11470,20737.14905582524,75399.09028975076,85437054.11,453,Utilities & Bill Payments,709,-1
11471,6147.9988993038805,17404.04093946105,89201316.03,500,Grocery & Food Markets,293,1
11472,14231.700821312923,35167.542910003416,96690175.38,469,Unknown,249,1
11473,30128.35223255814,58400.81549966892,6477595.73,24,Unknown,352,1
11474,38274.934768361585,75708.14019484496,67746634.54,289,Unknown,265,-1
11475,35131.360538922156,156083.555202567,586693721.0,499,Unknown,720,-1
11476,47281.864163321625,179916.81769087954,376931021.11,490,Utilities & Bill Payments,407,-1
11477,11337.99698294243,37113.40483992799,10635041.17,184,Utilities & Bill Payments,56,1
11478,21832.187703256935,46463.23274258887,90494418.03,409,Unknown,546,-1
11479,37092.43835920177,63573.337488269535,16728689.7,75,Unknown,666,-1
11480,22417.364043843285,58646.14171472145,144188485.53,483,Clothing & Apparel,192,1
11481,15917.098554360813,36958.227379231976,93258280.43,470,Utilities & Bill Payments,359,1
11482,27116.16364694471,115157.27054852508,27956764.72,164,Unknown,39,-1
11483,36593.40331585846,69691.48967197596,27920766.73,130,Unknown,115,-1
11484,23304.700578571432,59430.04075623457,97879742.43,409,Grocery & Food Markets,571,1
11485,22630.752938867925,66389.98787549559,299857476.44,499,Grocery & Food Markets,413,1
11486,38642.27732189973,90770.97683145684,87872538.63,301,Unknown,91,-1
11487,11175.216519138756,28883.269208015943,46712405.05,439,Grocery & Food Markets,78,1
11488,15550.105019935447,51173.014129817384,81902403.14,475,Grocery & Food Markets,157,1
11489,28262.089357423407,91441.48243937496,179888198.76,476,Utilities & Bill Payments,330,1
11490,13161.202855480567,33703.47700203204,113107377.34,492,Utilities & Bill Payments,553,1
11491,14347.300296062991,39188.03833724029,45552678.44,372,Grocery & Food Markets,185,1
11492,7994.017033483703,22169.709614036503,125817834.09,500,Grocery & Food Markets,316,1
11493,7608.240941507114,20158.578504520723,216568578.4,500,Clothing & Apparel,635,-1
11494,14214.301538785834,47537.35966206276,33716323.25,402,Grocery & Food Markets,500,1
11495,58329.4218236624,274455.80664653605,77403142.76,234,Unknown,157,-1
11496,4168.2309670424975,10112.137863104228,9611940.61,280,Unknown,217,-1
11497,31695.83303526897,56026.500210576225,177940406.66,240,Unknown,463,-1
11498,48651.84471324819,193189.24256178076,582800447.82,500,Grocery & Food Markets,397,-1
11499,4662.4916189516125,10125.811454109089,23125958.43,398,Unknown,538,1
11500,24918.57051691593,72942.14631936635,171614195.15,474,Utilities & Bill Payments,358,1
11501,11935.4682670263,25349.09802378042,88501497.2,494,Grocery & Food Markets,615,1
11502,19919.915246699096,48003.90204288993,28664758.04,237,Grocery & Food Markets,161,1
11503,12492.05518893077,30560.89853043146,135876084.29,494,Unknown,371,1
11504,28129.814946341463,142000.89432164142,259497542.88,489,Unknown,316,-1
11505,8744.05,7151.947346194136,113672.65,7,Utilities & Bill Payments,14,1
11506,24258.700165741826,54415.53421472879,332247157.47,497,Unknown,673,-1
11507,11863.896209160152,34327.70595588853,236755912.75,500,Grocery & Food Markets,419,1
11508,12944.221908713693,18955.462269162166,3119557.48,54,Unknown,5,1
11509,28609.493841479878,28628.503082277653,211881911.39,284,Unknown,617,-1
11510,30620.720567986227,85277.58788106042,35581277.3,259,Grocery & Food Markets,225,-1
11511,35019.31397526502,60592.996444831,99104658.55,284,Unknown,436,-1
11512,22579.248032730207,78732.1442692327,195920135.18,494,Unknown,353,1
11513,16364.648509680324,46414.502173122884,109037653.02,477,Unknown,254,1
11514,27590.109968547964,77652.11624471452,157898199.35,480,Utilities & Bill Payments,644,-1
11515,7217.680371753428,18956.86308693228,129499621.23,500,Clothing & Apparel,360,1
11516,18135.567206951026,40895.8158398647,172197210.63,496,Unknown,365,1
11517,9834.286584938704,27684.8117364304,5615377.64,135,Grocery & Food Markets,109,1
11518,5645.543737373738,16773.109793953336,25709806.18,385,Unknown,494,1
11519,7632.083185084378,25081.569911971827,140201368.11,500,Utilities & Bill Payments,391,1
11520,46198.86349809886,120957.08878052756,12150301.1,49,Unknown,353,-1
11521,20724.033355180236,49136.75440720544,82212240.32,422,Utilities & Bill Payments,237,1
11522,13074.357328094302,25474.976337472497,6654847.88,100,Utilities & Bill Payments,129,1
11523,19173.568209621993,46122.072949814305,55795083.49,354,Unknown,101,1
11524,38024.363023345555,90068.05416849557,197080273.55,476,Utilities & Bill Payments,577,-1
11525,29959.43071265198,27521.616699812348,248872990.93,313,Unknown,692,-1
11526,20448.239112061376,54222.0945314049,325167898.36,499,Unknown,583,1
11527,25583.708099099098,44486.61859967191,56795831.98,317,Unknown,273,1
11528,14696.394942301351,36501.71629606015,44574165.86,366,Unknown,109,1
11529,14885.073999999999,33872.45232344046,12429036.79,204,Utilities & Bill Payments,119,1
11530,30752.34923076923,48410.594772222976,1998902.7,22,Unknown,104,1
11531,17082.396518654754,47411.03687178671,65015601.15,448,Utilities & Bill Payments,620,1
11532,8961.392410066266,27718.4886747948,113594610.19,500,Dining & Restaurants,256,1
11533,10997.112478927393,44924.151517892366,223098420.86,500,Grocery & Food Markets,408,1
11534,26854.58402199074,68469.22014205946,92809442.38,399,Unknown,569,-1
11535,14988.25302045728,41174.04661382439,12455238.26,220,Utilities & Bill Payments,122,1
11536,40115.34371162791,109248.06950582316,43123994.49,230,Services (Other),26,-1
11537,24152.058243096915,50538.61252861524,89217703.15,379,Utilities & Bill Payments,162,1
11538,19205.899526032317,38770.076631412376,53488430.18,354,Unknown,354,1
11539,16438.758169104993,42140.56376006571,76407347.97,433,Unknown,151,1
11540,29608.73216985646,125771.1027672129,247529000.94,486,Utilities & Bill Payments,564,-1
11541,26559.219402515722,24083.68945427196,16891663.54,61,Unknown,42,1
11542,24847.343931373176,71914.01286955875,389581505.5,500,Dining & Restaurants,509,-1
11543,34583.07683831377,131720.68075859034,518469487.96,500,Grocery & Food Markets,480,-1
11544,33562.59270969856,107904.91654013074,102433032.95,407,Services (Other),703,-1
11545,11150.184113924051,47717.78229018141,26425936.35,360,Utilities & Bill Payments,684,-1
11546,27094.38124960119,65119.31965722426,254768466.89,488,Unknown,421,1
11547,13862.997019319228,38561.70598611624,60276311.04,443,Utilities & Bill Payments,264,1
11548,34792.04475609756,72003.7762576014,65617796.41,143,Unknown,228,-1
11549,10657.80787113402,26534.099997118097,20676147.27,342,Clothing & Apparel,381,1
11550,12896.986789111184,30446.271450280892,39322912.72,380,Grocery & Food Markets,178,1
11551,24491.47576845152,69337.16216719743,84618048.78,402,Unknown,263,1
11552,52000.889405048074,161611.23899197052,86529479.97,291,General Retail & Department,51,-1
11553,20887.18750095822,75661.86261305757,217978688.76,499,Dining & Restaurants,318,1
11554,28487.734437455067,37557.21936735366,158505754.41,256,Unknown,431,-1
11555,5271.206475932419,12499.513120402482,33071549.43,437,Unknown,701,-1
11556,26529.001892255892,97389.68607563843,118186703.42999999,405,Unknown,143,-1
11557,29560.87595959596,50066.09172011211,11706106.88,53,Unknown,629,0
11558,15304.42649382716,30385.064312794577,18594878.19,220,Unknown,66,1
11559,14745.098611922853,33275.44316144744,100915454.9,486,Unknown,550,1
11560,22838.605625867116,55239.105627798555,296308069.39,495,Unknown,454,1
11561,31031.814694915258,84715.61837504627,36617541.34,206,Unknown,47,-1
11562,59969.57224804031,208803.9955711865,214211312.07,433,Utilities & Bill Payments,361,-1
11563,18749.287275419545,72928.18682243642,56979084.03,399,Utilities & Bill Payments,149,1
11564,5238.003016901409,11260.94820847839,18594910.71,332,Unknown,361,1
11565,19117.271828652254,128462.88293733046,94611378.28,459,Grocery & Food Markets,269,-1
11566,22054.646510225484,70746.50900678454,252349265.37,498,Unknown,460,1
11567,17727.35457376633,93536.72328925371,279489472.21,498,Unknown,582,-1
11568,24900.34386882524,100215.35883125642,239939713.52,499,Utilities & Bill Payments,648,-1
11569,26669.52660287081,49154.522941242525,5573931.06,41,Unknown,300,1
11570,19442.070291828793,64830.285323173324,329776396.29,498,Unknown,718,-1
11571,12736.096614193886,42275.11780292407,97087264.49,492,Grocery & Food Markets,157,1
11572,10701.262080200502,24536.623789287245,277537232.05,500,Grocery & Food Markets,567,1
11573,48104.25353486774,86575.35179641371,140031482.04,369,Services (Other),479,-1
11574,18899.12525874815,70269.59872560727,153385300.6,485,Utilities & Bill Payments,529,1
11575,13139.033670007711,27163.841066220186,17041326.67,236,Grocery & Food Markets,90,1
11576,8585.351160701026,21966.189039204855,115610338.73,500,Grocery & Food Markets,274,1
11577,23542.8464335958,45707.64958897979,224245612.28,493,Utilities & Bill Payments,428,1
11578,25552.2323707698,60999.31793467687,137419905.69,435,Unknown,185,1
11579,39041.60857677903,77801.19859427628,10424109.49,51,Grocery & Food Markets,38,-1
11580,23378.557603160665,40861.92156696198,26628177.11,174,Unknown,46,1
11581,8582.386596419668,18876.63099401897,37874072.05,459,Grocery & Food Markets,95,1
11582,17176.327952595013,51609.46131881716,168121898.0,495,Utilities & Bill Payments,656,1
11583,27271.43048590604,155063.8555152303,203172157.12,485,Grocery & Food Markets,477,-1
11584,25820.228514285714,65862.19223987889,4518539.99,47,Utilities & Bill Payments,6,1
11585,26078.693746202385,114096.80186403473,111590730.54,399,Unknown,155,-1
11586,30128.991284153006,21465.061922472898,22054421.62,58,Unknown,53,1
11587,7673.271684016294,29518.04650870342,220399382.58,500,Grocery & Food Markets,644,1
11588,39858.20867088607,145508.76220860373,12595193.94,84,Grocery & Food Markets,42,-1
11589,24387.800558601783,73084.88484454896,142327204.06,471,Unknown,361,1
11590,40981.44637647059,210003.95008863354,174171147.1,279,Unknown,587,-1
11591,24738.5491437517,62686.42393233886,181729382.01,489,Utilities & Bill Payments,473,1
11592,10626.738949152543,24771.84688637295,6269775.98,144,Grocery & Food Markets,130,1
11593,16310.223572567782,29921.15801689539,10226510.18,106,Unknown,21,1
11594,4350.230886257625,9574.950839752677,12124093.48,299,Unknown,286,1
11595,25784.238965517237,40082.32450926042,1495485.8599999999,15,Unknown,78,1
11596,7801.8093861892585,14252.969485911226,15252537.35,340,Services (Other),36,1
11597,28290.184423565264,42177.89914164929,222813492.52,297,Unknown,663,-1
11598,14850.51504751848,38009.70113623528,239078441.75,498,Unknown,587,1
11599,34415.661292384655,146560.29727529368,123827549.33,443,Utilities & Bill Payments,367,-1
11600,13427.434356127887,29921.67457046434,120954328.68,497,Utilities & Bill Payments,600,1
11601,9533.066502347418,26532.66089447167,4061086.33,102,Utilities & Bill Payments,103,1
11602,12803.876763932074,29007.336813834932,53533008.75,432,Utilities & Bill Payments,257,1
11603,24431.622224178405,97477.24273761461,41631484.27,296,Utilities & Bill Payments,99,-1
11604,7398.662212389381,20519.328938883442,836048.8300000001,33,Utilities & Bill Payments,30,1
11605,20654.89547905164,55010.204464765746,63596423.18,384,Unknown,236,1
11606,18616.283947266882,64251.3959826575,144741607.69,488,Utilities & Bill Payments,388,1
11607,36664.809213715496,96679.0397941707,762408042.79,500,Grocery & Food Markets,718,-1
11608,27955.604938271605,44333.48332151945,4528808.0,37,Unknown,237,1
11609,20874.659303187545,59687.865084321355,28159915.4,285,Utilities & Bill Payments,126,1
11610,13939.308130360207,25172.007217796716,89392783.04,474,Utilities & Bill Payments,394,1
11611,14484.070887521968,29346.089158388593,16482872.67,162,Unknown,34,1
11612,21053.046639094886,77664.97480371545,221435944.55,499,Utilities & Bill Payments,568,1
11613,28998.868465288822,76271.33740476417,273604323.97,478,Unknown,425,1
11614,21185.20844598054,60170.312137177534,248248272.57,500,Grocery & Food Markets,362,1
11615,37341.702113780026,129624.81313591107,147686431.86,368,Unknown,661,-1
11616,36094.13297624898,161587.94469584114,440709363.64,497,Unknown,484,-1
11617,9296.677158088236,27615.504957382465,75860885.61,495,Utilities & Bill Payments,168,1
11618,36399.702053108806,95538.49662126333,112402279.94,235,Unknown,380,-1
11619,15585.5526739795,35415.34622062231,86671258.42,475,Grocery & Food Markets,170,1
11620,57054.97651331719,273160.31907070964,23563705.3,83,Unknown,48,-1
11621,4116.9210920000005,9025.885299265281,10292302.73,280,Unknown,252,-1
11622,22410.8777403103,52898.89874208834,391450801.49,500,Services (Other),592,-1
11623,36505.38809022556,106417.04068020801,48552166.16,237,Utilities & Bill Payments,74,-1
11624,32479.96775862069,61610.66688626535,5651514.39,40,Unknown,228,1
11625,25934.587830319888,101493.18335019537,37293937.3,260,Grocery & Food Markets,278,-1
11626,10541.214901752523,26413.537384506053,19849107.66,319,Utilities & Bill Payments,530,-1
11627,18613.785512805916,37127.61105330967,163522105.73,495,Utilities & Bill Payments,452,1
11628,27796.050343949046,89985.9904770996,43639799.04,254,Utilities & Bill Payments,79,-1
11629,29264.459129780833,162019.96086622478,136196792.79,444,Utilities & Bill Payments,236,-1
11630,13597.789492251895,46608.8957606178,41242095.53,413,Utilities & Bill Payments,456,1
11631,20143.83838083687,91802.01892795705,33217189.49,319,Grocery & Food Markets,337,-1
11632,12461.275615801704,29902.8966827958,32175013.64,390,Utilities & Bill Payments,389,1
11633,29590.854815864022,140768.3978141691,10445571.75,79,Dining & Restaurants,24,-1
11634,14771.405022395815,95274.77826479473,412225599.96,500,Services (Other),610,-1
11635,17643.620691537762,69111.35466051054,213293730.54,493,Unknown,427,1
11636,6512.239806529625,22107.238925792048,123869313.36,500,Grocery & Food Markets,400,1
11637,19450.3662475182,41318.18202408181,29389503.4,246,Unknown,49,1
11638,12812.510675340769,30487.576839299425,20679392.23,271,Grocery & Food Markets,83,1
11639,15717.137191977075,35709.28413970722,186499549.92,497,Services (Other),458,1
11640,23234.031741007195,82174.29993775328,16147652.06,181,Utilities & Bill Payments,95,1
11641,22643.773725994513,55202.66401558724,132058488.37,465,Unknown,213,1
11642,35220.819803577695,116321.93032251931,100414557.26,210,Unknown,368,-1
11643,8930.5238816075,40803.721355126414,102888565.64,497,Grocery & Food Markets,226,1
11644,53735.140581395346,134802.88961097586,4621222.09,28,Unknown,95,-1
11645,36895.12904761905,50990.86440877236,3873988.55,21,Unknown,161,-1
11646,6513.663634350889,20311.268224604402,97086156.47,500,Dining & Restaurants,303,1
11647,15858.110893309928,42653.917737006115,243913603.65,500,Unknown,557,1
11648,26403.957954106554,87453.41120347669,232434041.87,492,General Retail & Department,455,1
11649,11539.514286883012,47643.5036066417,42315398.89,445,Utilities & Bill Payments,660,1
11650,33797.29336814621,59611.46676255114,12944363.36,68,Unknown,651,0
11651,24672.812626931565,40031.34152972314,11176784.12,71,Unknown,666,0
11652,41306.352569659444,157068.73921569096,133419518.8,356,Utilities & Bill Payments,136,-1
11653,38055.913863636364,217270.07450257608,10046761.26,70,Services (Other),18,-1
11654,16347.164401457507,37694.18465185693,152535391.03,492,Unknown,357,1
11655,74941.33313048565,450226.03412793326,384224214.96,465,Utilities & Bill Payments,570,-1
11656,28055.343249641322,42053.857111024256,39109148.49,175,Unknown,211,-1
11657,18670.367103253182,42158.38215480606,131999495.42,472,Unknown,235,1
11658,13192.805046992482,31896.433248558187,14037144.57,238,Fuel & Service Stations,216,1
11659,10182.295392315393,32554.929408234122,132237470.26,500,Grocery & Food Markets,258,1
11660,17457.272592272824,38223.068987816434,80879543.92,436,Utilities & Bill Payments,231,1
11661,6961.805419657451,18936.098735657655,97959564.06,500,Grocery & Food Markets,297,1
11662,43561.84497693017,159136.99755616556,849717348.12,500,Grocery & Food Markets,657,-1
11663,22569.923885135133,61887.2578945646,6680697.47,68,Utilities & Bill Payments,14,1
11664,31924.165328947365,115771.85193257182,48524731.3,288,Utilities & Bill Payments,154,-1
11665,9904.708845938374,33323.70799235665,17679905.29,324,Grocery & Food Markets,32,1
11666,16544.258964148612,46151.84303966005,254268716.02,496,Unknown,560,1
11667,31958.21848427968,225497.10332986587,68102963.59,334,Services (Other),465,-1
11668,15521.705049312066,72590.00748167101,127479763.57,497,Grocery & Food Markets,253,1
11669,34071.316036621385,99888.93085544842,288413690.25,493,Grocery & Food Markets,720,-1
11670,12780.174151761517,23125.048650283807,23579421.31,291,Utilities & Bill Payments,116,1
11671,37660.150879120876,51803.01250830467,3427073.73,28,Unknown,109,-1
11672,14965.872766990291,49817.89597612221,61659395.8,451,General Retail & Department,82,1
11673,14326.073719607843,33432.65660011664,73062975.97,461,Grocery & Food Markets,155,1
11674,31687.89913317022,91585.15849178565,90659079.42,338,Unknown,122,1
11675,32031.02182371506,119189.55151029048,142089612.81,426,Unknown,155,-1
11676,21360.410447761195,38703.043540686645,4293442.5,32,Unknown,242,1
11677,40682.99788793104,92139.30577739596,9438455.51,41,Unknown,311,-1
11678,19043.278274672186,58175.040683252315,27593710.22,291,Utilities & Bill Payments,223,1
11679,5771.142341772152,8627.603420024254,911840.49,48,Grocery & Food Markets,28,1
11680,56464.19947038546,244587.5157325996,180177260.51,382,Unknown,516,-1
11681,31755.182395273896,38508.863614347036,59128149.62,142,Unknown,221,-1
11682,21106.926428571427,48999.94387997847,57917406.12,344,Unknown,109,1
11683,32789.42053254438,51937.99026053396,11082824.14,59,Unknown,553,0
11684,27632.383808180537,17281.96625970887,19591360.12,54,Unknown,50,1
11685,29199.74398588604,22999.35150096531,223436440.98,313,Unknown,651,-1
11686,32334.049074074075,62569.803740258,5238115.95,32,Unknown,250,1
11687,3552.972781954887,7498.670982501768,1890181.52,86,Unknown,52,-1
11688,4298.107425004659,10244.019757475056,23067942.55,409,Unknown,581,1
11689,5852.151975044563,17443.07568323694,65661145.16,499,Grocery & Food Markets,224,1
11690,38268.076414462674,122018.56175310271,228613488.5,484,Utilities & Bill Payments,678,-1
11691,11106.073055152396,38281.80508657465,275475036.06,500,Clothing & Apparel,534,1
11692,16026.780351525264,51569.973217124556,268993481.42,500,Services (Other),546,1
11693,45121.1823618019,202817.12653660594,635035520.56,499,Clothing & Apparel,443,-1
11694,32931.54698608964,62264.80033568874,85226843.6,280,Unknown,405,-1
11695,9645.505295202953,30746.877108915283,5227863.87,117,Utilities & Bill Payments,137,1
11696,14890.794076723017,53195.35358471318,68706123.87,461,Dining & Restaurants,90,1
11697,18164.076307692307,90496.77754307324,14167979.52,139,Grocery & Food Markets,59,-1
11698,25027.233333333334,38743.96684505531,600653.6,9,Unknown,44,1
11699,29106.137072570727,198723.89957659785,70989868.32000001,383,Utilities & Bill Payments,359,-1
11700,17603.9353008596,64316.7244472793,30718867.1,247,Unknown,55,1
11701,39735.60494535519,90079.29920222845,14543231.41,75,Unknown,551,-1
11702,12565.668419739985,34685.98831268525,236800021.37,500,Unknown,716,-1
11703,12784.191321766562,33873.05674179186,40525886.49,395,Utilities & Bill Payments,177,1
11704,15394.072224510814,30979.483066592613,14947644.13,186,Utilities & Bill Payments,43,1
11705,24772.638289611754,80796.4612511702,118041621.45,471,Utilities & Bill Payments,497,1
11706,17322.04655065898,49807.122557791896,84115858.05,463,Utilities & Bill Payments,237,1
11707,22795.369528301886,50881.79595156233,45909874.23,327,Utilities & Bill Payments,126,1
11708,13576.171148735533,54694.56530695287,126692829.16,496,Utilities & Bill Payments,623,1
11709,24581.515375390176,63149.75985989507,149627684.09,472,Utilities & Bill Payments,325,1
11710,38170.98680647841,106955.87966881967,91915736.23,344,Unknown,174,-1
11711,27310.174805194805,45248.45151612378,2102883.46,21,Unknown,104,1
11712,21573.773629404775,73994.88029189275,163464482.79,493,Utilities & Bill Payments,384,1
11713,10110.55567583047,47121.86599342182,17653030.21,332,Utilities & Bill Payments,251,1
11714,15904.3500090276,37646.72962186768,123322329.97,481,Unknown,261,1
11715,15220.765081391637,34165.82940291315,95373314.0,451,Unknown,199,1
11716,33375.023823471594,123184.60378456247,339557492.38,497,Utilities & Bill Payments,545,-1
11717,23730.989056703762,57971.657055032636,89560752.7,427,Utilities & Bill Payments,228,1
11718,43091.97894067796,150503.06488915693,10169707.03,50,Unknown,303,-1
11719,16088.082217851457,52887.14455296603,171772453.84,496,Utilities & Bill Payments,578,1
11720,39271.8108749655,95559.11649366398,142281770.8,407,Unknown,578,-1
11721,26982.708619153676,44854.25948893197,12115236.17,81,Unknown,673,0
11722,22259.338729502735,76341.86974243315,166967299.81,495,Grocery & Food Markets,224,1
11723,31205.693271665044,165637.64697740518,96144740.97,383,Utilities & Bill Payments,170,-1
11724,43475.6540407785,233207.72133457277,46910230.71,193,Grocery & Food Markets,167,-1
11725,17152.753070090126,41772.50749005397,264546910.6,499,Unknown,572,1
11726,29010.60124872579,58140.37687475542,56918799.65,278,Unknown,253,-1
11727,18877.722937392795,49194.89757510214,88045699.78,463,Grocery & Food Markets,349,1
11728,30599.90743089431,40192.8163386862,18818943.07,39,Unknown,41,1
11729,53068.12122710297,207514.91020685082,298402045.66,440,Unknown,244,-1
11730,19670.04984076133,48618.45219375516,208758238.96,499,Grocery & Food Markets,324,1
11731,43365.26347619988,152398.31551173975,219558328.98,474,Utilities & Bill Payments,559,-1
11732,16186.63743979721,55347.049637671225,102170055.52,464,Unknown,203,1
11733,41011.95755885363,99141.88202719761,80137365.07,338,Services (Other),57,-1
11734,15228.254968968193,35284.30307782745,39258441.31,386,Utilities & Bill Payments,583,1
11735,4928.44163837894,10069.242988415612,28456822.02,437,Unknown,650,-1
11736,17089.348875661377,34327.50699596269,206712764.0,493,Unknown,490,1
11737,19974.345293352413,44473.63277245826,153542792.27,490,General Retail & Department,629,1
11738,36549.0669824054,139895.8888242604,151642078.91,418,Utilities & Bill Payments,203,-1
11739,19734.149882526974,59666.834792518595,226784850.45,496,Utilities & Bill Payments,646,1
11740,25011.235349248454,106189.43798234354,169726243.08,483,Utilities & Bill Payments,427,-1
11741,18619.870750572085,43246.485584090886,40684417.59,318,Unknown,78,1
11742,21488.471079630825,71240.00546789751,100114786.76,452,Utilities & Bill Payments,273,1
11743,16148.0685929078,32965.1094276528,56921941.79,404,Unknown,264,1
11744,10882.197883026065,36959.52997971411,17117697.27,305,Utilities & Bill Payments,230,1
11745,12836.033081042484,25946.901160262085,35953728.66,392,Dining & Restaurants,597,1
11746,18041.866466422754,64436.29899919202,152868734.57,488,Utilities & Bill Payments,433,1
11747,9581.310617142857,23124.455456364118,8383646.79,166,Utilities & Bill Payments,213,1
11748,20453.290597851472,48793.56201488052,43790495.17,378,Utilities & Bill Payments,326,1
11749,12896.932250830565,36686.05313312465,46583719.29,449,Utilities & Bill Payments,570,1
11750,24684.031319002126,79254.86450810407,93009430.01,415,Unknown,490,-1
11751,47794.846806794056,245095.72841199578,112556864.23,337,Utilities & Bill Payments,119,-1
11752,19643.3007477737,38898.66837365014,149996244.51,479,Unknown,260,1
